telemetry_id,asset_id,timestamp,temperature_c,vibration_mm_s,current_amps,voltage_v,operating_hours,runtime_hours,is_abnormal,failure_risk
1020,PUMP-002,2026-08-28T07:17:19,48.4,4.59,52.8,411.6,16805.8,1.0,0,1.0
1021,PUMP-002,2026-08-28T08:17:19,56.5,6.9,67.3,410.1,16806.8,1.0,1,1.0
1022,PUMP-002,2026-08-28T09:17:19,56.9,6.8,66.7,407.2,16807.8,1.0,1,1.0
1023,PUMP-002,2026-08-28T10:17:19,47.7,4.18,54.2,406.2,16808.8,1.0,0,1.0
1024,PUMP-002,2026-08-28T11:17:19,47.5,4.36,52.5,412.0,16809.8,1.0,0,1.0
1025,PUMP-002,2026-08-28T12:17:19,48.1,4.47,53.0,412.4,16810.8,1.0,0,1.0
1026,PUMP-002,2026-08-28T13:17:19,55.6,6.82,66.9,404.0,16811.8,1.0,1,1.0
1027,PUMP-002,2026-08-28T14:17:19,48.6,4.68,53.6,410.9,16812.8,1.0,0,1.0
1028,PUMP-002,2026-08-28T15:17:19,47.3,4.64,53.9,411.7,16813.8,1.0,0,1.0
1029,PUMP-002,2026-08-28T16:17:19,49.1,4.65,54.0,412.0,16814.8,1.0,0,1.0
1030,PUMP-002,2026-08-28T17:17:19,47.5,4.58,54.1,411.1,16815.8,1.0,0,1.0
1031,PUMP-002,2026-08-28T18:17:19,48.4,4.38,53.0,413.7,16816.8,1.0,0,1.0
1032,PUMP-002,2026-08-28T19:17:19,50.3,4.29,54.1,404.4,16817.8,1.0,0,1.0
1033,PUMP-002,2026-08-28T20:17:19,49.1,4.7,52.7,411.3,16818.8,1.0,0,1.0
1034,PUMP-002,2026-08-28T21:17:19,50.5,4.41,53.8,410.6,16819.8,1.0,0,1.0
1035,PUMP-002,2026-08-28T22:17:19,49.7,4.44,53.1,408.4,16820.8,1.0,0,1.0
1036,PUMP-002,2026-08-28T23:17:19,47.2,4.49,0.2,408.2,16820.8,0.0,0,1.0
1037,PUMP-002,2026-08-29T00:17:19,49.2,4.23,0.2,406.0,16820.8,0.0,0,1.0
1038,PUMP-002,2026-08-29T01:17:19,46.5,4.4,10.7,409.9,16821.0,0.2,0,1.0
1039,PUMP-002,2026-08-29T02:17:19,48.9,4.71,0.0,410.0,16821.0,0.0,0,1.0
1040,PUMP-002,2026-08-29T03:17:19,48.6,4.37,10.5,410.7,16821.2,0.2,0,1.0
1041,PUMP-002,2026-08-29T04:17:19,56.0,6.72,12.9,410.1,16821.4,0.2,1,1.0
1042,PUMP-002,2026-08-29T05:17:19,48.1,4.27,0.4,406.1,16821.4,0.0,0,1.0
1043,PUMP-002,2026-08-29T06:17:19,49.8,4.54,52.7,411.4,16822.4,1.0,0,1.0
1044,PUMP-002,2026-08-29T07:17:19,48.8,4.38,53.0,409.5,16823.4,1.0,0,1.0
1045,PUMP-002,2026-08-29T08:17:19,48.3,4.1,53.4,411.1,16824.4,1.0,0,1.0
1046,PUMP-002,2026-08-29T09:17:19,48.8,4.55,53.0,409.1,16825.4,1.0,0,1.0
1047,PUMP-002,2026-08-29T10:17:19,47.3,4.0,53.6,409.2,16826.4,1.0,0,1.0
1048,PUMP-002,2026-08-29T11:17:19,49.3,4.16,53.9,410.1,16827.4,1.0,0,1.0
1049,PUMP-002,2026-08-29T12:17:19,50.2,4.3,54.1,409.0,16828.4,1.0,0,1.0
1050,PUMP-002,2026-08-29T13:17:19,48.3,4.16,53.1,409.0,16829.4,1.0,0,1.0
1051,PUMP-002,2026-08-29T14:17:19,55.8,7.05,66.9,405.4,16830.4,1.0,1,1.0
1052,PUMP-002,2026-08-29T15:17:19,47.5,4.51,53.3,411.5,16831.4,1.0,0,1.0
1053,PUMP-002,2026-08-29T16:17:19,57.7,7.08,66.9,413.2,16832.4,1.0,1,1.0
1054,PUMP-002,2026-08-29T17:17:19,47.1,4.43,52.4,415.7,16833.4,1.0,0,1.0
1055,PUMP-002,2026-08-29T18:17:19,47.3,4.11,53.2,408.7,16834.4,1.0,0,1.0
1056,PUMP-002,2026-08-29T19:17:19,47.6,4.57,52.7,408.3,16835.4,1.0,0,1.0
1057,PUMP-002,2026-08-29T20:17:19,48.7,4.46,53.7,411.3,16836.4,1.0,0,1.0
1058,PUMP-002,2026-08-29T21:17:19,49.3,4.33,53.2,409.8,16837.4,1.0,0,1.0
1059,PUMP-002,2026-08-29T22:17:19,48.8,4.47,52.9,412.1,16838.4,1.0,0,1.0
1060,PUMP-002,2026-08-29T23:17:19,48.2,4.33,11.4,412.5,16838.6,0.2,0,1.0
1061,PUMP-002,2026-08-30T00:17:19,48.1,4.56,0.6,413.8,16838.6,0.0,0,1.0
1062,PUMP-002,2026-08-30T01:17:19,48.6,4.56,0.0,412.8,16838.6,0.0,0,1.0
1063,PUMP-002,2026-08-30T02:17:19,55.7,6.69,13.8,410.0,16838.8,0.2,1,1.0
1064,PUMP-002,2026-08-30T03:17:19,55.6,6.87,0.4,407.9,16838.8,0.0,1,1.0
1065,PUMP-002,2026-08-30T04:17:19,47.3,4.48,10.8,411.6,16839.0,0.2,0,1.0
1066,PUMP-002,2026-08-30T05:17:19,55.8,6.78,0.0,415.5,16839.0,0.0,1,1.0
1067,PUMP-002,2026-08-30T06:17:19,47.8,4.38,53.3,405.8,16840.0,1.0,0,1.0
1068,PUMP-002,2026-08-30T07:17:19,48.6,4.21,52.9,416.4,16841.0,1.0,0,1.0
1069,PUMP-002,2026-08-30T08:17:19,47.4,4.43,53.6,409.7,16842.0,1.0,0,1.0
1070,PUMP-002,2026-08-30T09:17:19,49.0,4.46,53.3,412.5,16843.0,1.0,0,1.0
1071,PUMP-002,2026-08-30T10:17:19,47.8,4.57,53.4,409.6,16844.0,1.0,0,1.0
1072,PUMP-002,2026-08-30T11:17:19,47.3,4.66,54.3,415.6,16845.0,1.0,0,1.0
1073,PUMP-002,2026-08-30T12:17:19,47.6,4.3,53.4,408.9,16846.0,1.0,0,1.0
1074,PUMP-002,2026-08-30T13:17:19,49.2,4.3,53.1,412.6,16847.0,1.0,0,1.0
1075,PUMP-002,2026-08-30T14:17:19,48.5,4.52,53.9,412.3,16848.0,1.0,0,1.0
1076,PUMP-002,2026-08-30T15:17:19,49.2,4.03,53.7,407.6,16849.0,1.0,0,1.0
1077,PUMP-002,2026-08-30T16:17:19,47.1,4.57,53.6,416.1,16850.0,1.0,0,1.0
1078,PUMP-002,2026-08-30T17:17:19,48.2,4.69,54.2,412.0,16851.0,1.0,0,1.0
1079,PUMP-002,2026-08-30T18:17:19,57.2,7.06,66.9,407.7,16852.0,1.0,1,1.0
1080,PUMP-002,2026-08-30T19:17:19,47.4,4.66,54.1,415.1,16853.0,1.0,0,1.0
1081,PUMP-002,2026-08-30T20:17:19,57.6,6.71,65.9,410.3,16854.0,1.0,1,1.0
1082,PUMP-002,2026-08-30T21:17:19,46.7,4.2,53.2,409.2,16855.0,1.0,0,1.0
1083,PUMP-002,2026-08-30T22:17:19,49.3,4.25,53.5,413.2,16856.0,1.0,0,1.0
1084,PUMP-002,2026-08-30T23:17:19,48.1,4.59,0.0,409.6,16856.0,0.0,0,1.0
1085,PUMP-002,2026-08-31T00:17:19,49.0,4.33,0.0,411.1,16856.0,0.0,0,1.0
1086,PUMP-002,2026-08-31T01:17:19,46.9,4.58,10.9,409.5,16856.2,0.2,0,1.0
1087,PUMP-002,2026-08-31T02:17:19,48.1,4.54,10.4,411.2,16856.4,0.2,0,1.0
1088,PUMP-002,2026-08-31T03:17:19,48.9,4.31,0.0,413.0,16856.4,0.0,0,1.0
1089,PUMP-002,2026-08-31T04:17:19,47.8,4.26,1.0,410.6,16856.4,0.0,0,1.0
1090,PUMP-002,2026-08-31T05:17:19,48.1,4.33,9.9,414.2,16856.6,0.2,0,1.0
1091,PUMP-002,2026-08-31T06:17:19,49.2,4.1,53.6,408.8,16857.6,1.0,0,1.0
1092,PUMP-002,2026-08-31T07:17:19,48.4,4.38,54.3,411.9,16858.6,1.0,0,1.0
1093,PUMP-002,2026-08-31T08:17:19,45.6,4.36,54.1,411.5,16859.6,1.0,0,1.0
1094,PUMP-002,2026-08-31T09:17:19,49.0,4.49,53.7,411.9,16860.6,1.0,0,1.0
1095,PUMP-002,2026-08-31T10:17:19,49.0,4.47,53.7,409.7,16861.6,1.0,0,1.0
1096,PUMP-002,2026-08-31T11:17:19,47.5,4.44,53.3,411.0,16862.6,1.0,0,1.0
1097,PUMP-002,2026-08-31T12:17:19,47.1,4.51,54.1,412.6,16863.6,1.0,0,1.0
1098,PUMP-002,2026-08-31T13:17:19,48.4,4.52,53.2,408.1,16864.6,1.0,0,1.0
1099,PUMP-002,2026-08-31T14:17:19,48.7,4.35,52.8,415.5,16865.6,1.0,0,1.0
1100,PUMP-002,2026-08-31T15:17:19,50.5,4.56,53.1,405.6,16866.6,1.0,0,1.0
1101,PUMP-002,2026-08-31T16:17:19,47.2,4.5,53.0,407.0,16867.6,1.0,0,1.0
1102,PUMP-002,2026-08-31T17:17:19,47.1,4.33,53.8,414.5,16868.6,1.0,0,1.0
1103,PUMP-002,2026-08-31T18:17:19,49.4,4.67,53.9,407.8,16869.6,1.0,0,1.0
1104,PUMP-002,2026-08-31T19:17:19,56.2,7.12,67.3,409.4,16870.6,1.0,1,1.0
1105,PUMP-002,2026-08-31T20:17:19,56.6,6.94,67.7,412.8,16871.6,1.0,1,1.0
1106,PUMP-002,2026-08-31T21:17:19,48.1,4.28,53.2,409.7,16872.6,1.0,0,1.0
1107,PUMP-002,2026-08-31T22:17:19,57.1,6.8,67.6,415.0,16873.6,1.0,1,1.0
1108,PUMP-002,2026-08-31T23:17:19,49.6,4.46,0.2,409.6,16873.6,0.0,0,1.0
1109,PUMP-002,2026-09-01T00:17:19,48.2,4.55,0.0,408.5,16873.6,0.0,0,1.0
1110,PUMP-002,2026-09-01T01:17:19,47.9,4.52,0.6,411.9,16873.6,0.0,0,1.0
1111,PUMP-002,2026-09-01T02:17:19,47.9,4.36,0.0,413.9,16873.6,0.0,0,1.0
1112,PUMP-002,2026-09-01T03:17:19,49.3,4.52,0.7,409.5,16873.6,0.0,0,1.0
1113,PUMP-002,2026-09-01T04:17:19,49.1,4.4,0.1,411.5,16873.6,0.0,0,1.0
1114,PUMP-002,2026-09-01T05:17:19,48.8,4.46,0.0,411.7,16873.6,0.0,0,1.0
1115,PUMP-002,2026-09-01T06:17:19,54.8,7.1,67.1,405.3,16874.6,1.0,1,1.0
1116,PUMP-002,2026-09-01T07:17:19,48.8,4.53,53.4,410.1,16875.6,1.0,0,1.0
1117,PUMP-002,2026-09-01T08:17:19,58.0,6.72,67.4,409.3,16876.6,1.0,1,1.0
1118,PUMP-002,2026-09-01T09:17:19,48.1,4.43,53.5,414.8,16877.6,1.0,0,1.0
1119,PUMP-002,2026-09-01T10:17:19,57.0,7.01,67.4,406.9,16878.6,1.0,1,1.0
1120,PUMP-002,2026-09-01T11:17:19,48.6,4.58,53.7,406.1,16879.6,1.0,0,1.0
1121,PUMP-002,2026-09-01T12:17:19,50.2,4.47,52.8,407.7,16880.6,1.0,0,1.0
1122,PUMP-002,2026-09-01T13:17:19,47.5,4.26,52.9,408.8,16881.6,1.0,0,1.0
1123,PUMP-002,2026-09-01T14:17:19,49.4,4.34,53.0,412.2,16882.6,1.0,0,1.0
1124,PUMP-002,2026-09-01T15:17:19,54.5,6.85,67.3,408.3,16883.6,1.0,1,1.0
1125,PUMP-002,2026-09-01T16:17:19,57.9,6.98,67.1,412.4,16884.6,1.0,1,1.0
1126,PUMP-002,2026-09-01T17:17:19,50.4,4.46,53.1,405.6,16885.6,1.0,0,1.0
1127,PUMP-002,2026-09-01T18:17:19,49.9,4.53,53.8,406.6,16886.6,1.0,0,1.0
1128,PUMP-002,2026-09-01T19:17:19,46.3,4.44,53.3,413.2,16887.6,1.0,0,1.0
1129,PUMP-002,2026-09-01T20:17:19,48.1,4.5,52.8,414.8,16888.6,1.0,0,1.0
1130,PUMP-002,2026-09-01T21:17:19,49.6,4.01,53.2,409.6,16889.6,1.0,0,1.0
1131,PUMP-002,2026-09-01T22:17:19,49.6,4.42,53.3,406.4,16890.6,1.0,0,1.0
1132,PUMP-002,2026-09-01T23:17:19,48.2,4.51,0.0,410.1,16890.6,0.0,0,1.0
1133,PUMP-002,2026-09-02T00:17:19,47.9,4.42,0.0,411.6,16890.6,0.0,0,1.0
1134,PUMP-002,2026-09-02T01:17:19,49.1,4.26,0.0,410.7,16890.6,0.0,0,1.0
1135,PUMP-002,2026-09-02T02:17:19,49.1,4.45,0.3,408.9,16890.6,0.0,0,1.0
1136,PUMP-002,2026-09-02T03:17:19,48.6,4.61,0.0,408.5,16890.6,0.0,0,1.0
1137,PUMP-002,2026-09-02T04:17:19,55.3,7.01,13.5,411.4,16890.8,0.2,1,1.0
1138,PUMP-002,2026-09-02T05:17:19,48.1,4.19,10.2,414.3,16891.0,0.2,0,1.0
1139,PUMP-002,2026-09-02T06:17:19,48.6,4.42,53.4,410.5,16892.0,1.0,0,1.0
1140,PUMP-002,2026-09-02T07:17:19,50.4,4.27,52.8,409.0,16893.0,1.0,0,1.0
1141,PUMP-002,2026-09-02T08:17:19,48.8,4.28,53.5,407.8,16894.0,1.0,0,1.0
1142,PUMP-002,2026-09-02T09:17:19,48.2,4.28,53.5,408.7,16895.0,1.0,0,1.0
1143,PUMP-002,2026-09-02T10:17:19,49.3,4.12,53.0,413.2,16896.0,1.0,0,1.0
1144,PUMP-002,2026-09-02T11:17:19,46.9,4.35,53.4,412.0,16897.0,1.0,0,1.0
1145,PUMP-002,2026-09-02T12:17:19,47.7,4.36,53.8,415.1,16898.0,1.0,0,1.0
1146,PUMP-002,2026-09-02T13:17:19,49.4,4.45,53.8,411.4,16899.0,1.0,0,1.0
1147,PUMP-002,2026-09-02T14:17:19,48.9,4.65,54.1,413.1,16900.0,1.0,0,1.0
1148,PUMP-002,2026-09-02T15:17:19,49.6,4.54,53.0,410.5,16901.0,1.0,0,1.0
1149,PUMP-002,2026-09-02T16:17:19,50.3,4.39,53.0,411.6,16902.0,1.0,0,1.0
1150,PUMP-002,2026-09-02T17:17:19,46.6,4.2,53.4,411.0,16903.0,1.0,0,1.0
1151,PUMP-002,2026-09-02T18:17:19,56.7,7.23,67.2,409.7,16904.0,1.0,1,1.0
1152,PUMP-002,2026-09-02T19:17:19,47.1,4.54,53.9,406.8,16905.0,1.0,0,1.0
1153,PUMP-002,2026-09-02T20:17:19,48.8,4.41,53.2,405.5,16906.0,1.0,0,1.0
1154,PUMP-002,2026-09-02T21:17:19,49.2,4.61,53.2,410.1,16907.0,1.0,0,1.0
1155,PUMP-002,2026-09-02T22:17:19,58.1,7.03,66.2,409.9,16908.0,1.0,1,1.0
1156,PUMP-002,2026-09-02T23:17:19,47.3,4.66,0.0,406.8,16908.0,0.0,0,1.0
1157,PUMP-002,2026-09-03T00:17:19,49.7,4.64,0.3,411.1,16908.0,0.0,0,1.0
1158,PUMP-002,2026-09-03T01:17:19,47.0,4.54,0.0,410.6,16908.0,0.0,0,1.0
1159,PUMP-002,2026-09-03T02:17:19,48.9,4.34,10.9,410.4,16908.2,0.2,0,1.0
1160,PUMP-002,2026-09-03T03:17:19,46.3,4.66,11.2,411.4,16908.4,0.2,0,1.0
1161,PUMP-002,2026-09-03T04:17:19,47.8,4.37,0.1,410.0,16908.4,0.0,0,1.0
1162,PUMP-002,2026-09-03T05:17:19,48.3,4.42,0.0,408.5,16908.4,0.0,0,1.0
1163,PUMP-002,2026-09-03T06:17:19,48.2,4.2,53.7,409.9,16909.4,1.0,0,1.0
1164,PUMP-002,2026-09-03T07:17:19,48.0,4.65,53.6,410.7,16910.4,1.0,0,1.0
1165,PUMP-002,2026-09-03T08:17:19,53.8,6.88,67.6,411.9,16911.4,1.0,1,1.0
1166,PUMP-002,2026-09-03T09:17:19,46.8,4.51,53.7,414.4,16912.4,1.0,0,1.0
1167,PUMP-002,2026-09-03T10:17:19,47.6,4.32,53.5,410.3,16913.4,1.0,0,1.0
1168,PUMP-002,2026-09-03T11:17:19,49.3,4.4,53.0,407.6,16914.4,1.0,0,1.0
1169,PUMP-002,2026-09-03T12:17:19,48.4,4.3,53.5,411.0,16915.4,1.0,0,1.0
1170,PUMP-002,2026-09-03T13:17:19,49.7,4.23,53.3,412.9,16916.4,1.0,0,1.0
1171,PUMP-002,2026-09-03T14:17:19,56.2,6.87,67.3,412.1,16917.4,1.0,1,1.0
1172,PUMP-002,2026-09-03T15:17:19,48.5,4.23,54.0,413.5,16918.4,1.0,0,1.0
1173,PUMP-002,2026-09-03T16:17:19,50.0,4.42,53.7,411.8,16919.4,1.0,0,1.0
1174,PUMP-002,2026-09-03T17:17:19,46.7,4.56,53.3,409.3,16920.4,1.0,0,1.0
1175,PUMP-002,2026-09-03T18:17:19,55.2,7.11,66.7,406.1,16921.4,1.0,1,1.0
1176,PUMP-002,2026-09-03T19:17:19,48.6,4.07,52.7,409.2,16922.4,1.0,0,1.0
1177,GENSET-001,2026-08-27T20:17:19,76.5,3.04,0.0,415.2,4201.0,1.0,0,0.14
1178,GENSET-001,2026-08-27T21:17:19,74.1,3.25,0.5,416.1,4202.0,1.0,0,0.14
1179,GENSET-001,2026-08-27T22:17:19,74.6,3.21,0.2,411.7,4203.0,1.0,0,0.14
1180,GENSET-001,2026-08-27T23:17:19,75.7,3.18,0.0,416.0,4203.2,0.2,0,0.14
1181,GENSET-001,2026-08-28T00:17:19,74.8,3.37,0.5,415.6,4203.4,0.2,0,0.14
1182,GENSET-001,2026-08-28T01:17:19,74.3,3.42,0.0,416.6,4203.4,0.0,0,0.14
1183,GENSET-001,2026-08-28T02:17:19,73.9,2.99,0.2,413.4,4203.4,0.0,0,0.14
1184,GENSET-001,2026-08-28T03:17:19,73.6,3.12,0.0,415.1,4203.6,0.2,0,0.14
1185,GENSET-001,2026-08-28T04:17:19,75.3,2.96,0.7,415.9,4203.6,0.0,0,0.14
1186,GENSET-001,2026-08-28T05:17:19,74.3,3.34,0.0,417.0,4203.6,0.0,0,0.14
1187,GENSET-001,2026-08-28T06:17:19,75.5,3.38,0.1,411.9,4204.6,1.0,0,0.14
1188,GENSET-001,2026-08-28T07:17:19,74.3,3.4,0.0,414.4,4205.6,1.0,0,0.14
1189,GENSET-001,2026-08-28T08:17:19,76.5,3.04,0.0,412.5,4206.6,1.0,0,0.14
1190,GENSET-001,2026-08-28T09:17:19,74.1,3.12,0.0,413.1,4207.6,1.0,0,0.14
1191,GENSET-001,2026-08-28T10:17:19,76.0,3.23,0.0,414.5,4208.6,1.0,0,0.14
1192,GENSET-001,2026-08-28T11:17:19,75.1,3.19,0.8,414.4,4209.6,1.0,0,0.14
1193,GENSET-001,2026-08-28T12:17:19,75.4,3.19,0.0,417.2,4210.6,1.0,0,0.14
1194,GENSET-001,2026-08-28T13:17:19,74.6,3.12,0.0,412.9,4211.6,1.0,0,0.14
1195,GENSET-001,2026-08-28T14:17:19,74.6,3.07,0.0,416.5,4212.6,1.0,0,0.14
1196,GENSET-001,2026-08-28T15:17:19,74.7,3.31,0.0,414.3,4213.6,1.0,0,0.14
1197,GENSET-001,2026-08-28T16:17:19,75.1,2.86,0.0,411.4,4214.6,1.0,0,0.14
1198,GENSET-001,2026-08-28T17:17:19,73.5,3.26,0.0,414.9,4215.6,1.0,0,0.14
1199,GENSET-001,2026-08-28T18:17:19,76.3,3.17,0.5,412.5,4216.6,1.0,0,0.14
1200,GENSET-001,2026-08-28T19:17:19,75.4,3.15,0.2,414.8,4217.6,1.0,0,0.14
1201,GENSET-001,2026-08-28T20:17:19,76.5,3.09,0.0,415.4,4218.6,1.0,0,0.14
1202,GENSET-001,2026-08-28T21:17:19,73.9,2.9,0.8,415.6,4219.6,1.0,0,0.14
1203,GENSET-001,2026-08-28T22:17:19,74.4,3.44,0.2,415.5,4220.6,1.0,0,0.14
1204,GENSET-001,2026-08-28T23:17:19,73.8,3.33,0.0,417.2,4220.8,0.2,0,0.14
1205,GENSET-001,2026-08-29T00:17:19,75.6,3.12,0.1,414.8,4220.8,0.0,0,0.14
1206,GENSET-001,2026-08-29T01:17:19,74.6,3.35,0.0,415.3,4220.8,0.0,0,0.14
1207,GENSET-001,2026-08-29T02:17:19,74.6,3.58,0.3,416.5,4221.0,0.2,0,0.14
1208,GENSET-001,2026-08-29T03:17:19,75.3,3.19,0.0,418.1,4221.0,0.0,0,0.14
1209,GENSET-001,2026-08-29T04:17:19,75.1,3.22,0.4,416.9,4221.0,0.0,0,0.14
1210,GENSET-001,2026-08-29T05:17:19,75.1,3.29,0.0,415.2,4221.0,0.0,0,0.14
1211,GENSET-001,2026-08-29T06:17:19,74.8,3.32,0.0,414.4,4222.0,1.0,0,0.14
1212,GENSET-001,2026-08-29T07:17:19,75.0,3.33,0.0,416.8,4223.0,1.0,0,0.14
1213,GENSET-001,2026-08-29T08:17:19,72.0,3.11,0.5,412.4,4224.0,1.0,0,0.14
1214,GENSET-001,2026-08-29T09:17:19,74.9,3.47,0.0,411.2,4225.0,1.0,0,0.14
1215,GENSET-001,2026-08-29T10:17:19,74.8,3.16,0.1,413.3,4226.0,1.0,0,0.14
1216,GENSET-001,2026-08-29T11:17:19,76.8,3.17,0.0,416.2,4227.0,1.0,0,0.14
1217,GENSET-001,2026-08-29T12:17:19,74.9,2.85,0.0,414.1,4228.0,1.0,0,0.14
1218,GENSET-001,2026-08-29T13:17:19,75.3,3.13,0.0,415.4,4229.0,1.0,0,0.14
1219,GENSET-001,2026-08-29T14:17:19,74.5,3.19,0.3,414.4,4230.0,1.0,0,0.14
1220,GENSET-001,2026-08-29T15:17:19,75.9,3.29,0.4,414.7,4231.0,1.0,0,0.14
1221,GENSET-001,2026-08-29T16:17:19,75.0,3.48,0.7,413.2,4232.0,1.0,0,0.14
1222,GENSET-001,2026-08-29T17:17:19,75.2,3.14,0.1,413.5,4233.0,1.0,0,0.14
1223,GENSET-001,2026-08-29T18:17:19,74.7,3.25,0.1,414.2,4234.0,1.0,0,0.14
1224,GENSET-001,2026-08-29T19:17:19,75.0,3.31,0.0,413.0,4235.0,1.0,0,0.14
1225,GENSET-001,2026-08-29T20:17:19,74.9,3.11,0.7,412.1,4236.0,1.0,0,0.14
1226,GENSET-001,2026-08-29T21:17:19,74.8,3.21,0.5,409.0,4237.0,1.0,0,0.14
1227,GENSET-001,2026-08-29T22:17:19,74.7,3.1,0.1,415.8,4238.0,1.0,0,0.14
1228,GENSET-001,2026-08-29T23:17:19,75.3,3.26,0.2,413.3,4238.0,0.0,0,0.14
1229,GENSET-001,2026-08-30T00:17:19,76.4,3.39,0.6,412.9,4238.0,0.0,0,0.14
1230,GENSET-001,2026-08-30T01:17:19,75.5,3.21,0.0,411.4,4238.2,0.2,0,0.14
1231,GENSET-001,2026-08-30T02:17:19,75.2,3.06,0.1,415.7,4238.4,0.2,0,0.14
1232,GENSET-001,2026-08-30T03:17:19,74.9,3.42,0.0,417.6,4238.4,0.0,0,0.14
1233,GENSET-001,2026-08-30T04:17:19,76.6,3.12,0.0,416.2,4238.4,0.0,0,0.14
1234,GENSET-001,2026-08-30T05:17:19,76.1,3.4,0.7,418.2,4238.6,0.2,0,0.14
1235,GENSET-001,2026-08-30T06:17:19,76.2,3.34,0.0,412.0,4239.6,1.0,0,0.14
1236,GENSET-001,2026-08-30T07:17:19,74.8,3.07,0.0,412.4,4240.6,1.0,0,0.14
1237,GENSET-001,2026-08-30T08:17:19,74.6,3.02,0.3,413.2,4241.6,1.0,0,0.14
1238,GENSET-001,2026-08-30T09:17:19,75.4,3.45,0.4,415.0,4242.6,1.0,0,0.14
1239,GENSET-001,2026-08-30T10:17:19,76.0,3.17,0.5,417.6,4243.6,1.0,0,0.14
1240,GENSET-001,2026-08-30T11:17:19,74.2,3.34,0.0,418.4,4244.6,1.0,0,0.14
1241,GENSET-001,2026-08-30T12:17:19,75.6,3.0,0.3,414.7,4245.6,1.0,0,0.14
1242,GENSET-001,2026-08-30T13:17:19,75.2,3.29,0.0,413.9,4246.6,1.0,0,0.14
1243,GENSET-001,2026-08-30T14:17:19,75.5,3.04,0.0,409.3,4247.6,1.0,0,0.14
1244,GENSET-001,2026-08-30T15:17:19,74.9,2.99,0.2,413.9,4248.6,1.0,0,0.14
1245,GENSET-001,2026-08-30T16:17:19,74.1,3.18,0.5,413.7,4249.6,1.0,0,0.14
1246,GENSET-001,2026-08-30T17:17:19,76.1,3.25,0.0,414.1,4250.6,1.0,0,0.14
1247,GENSET-001,2026-08-30T18:17:19,74.2,2.91,0.4,410.9,4251.6,1.0,0,0.14
1248,GENSET-001,2026-08-30T19:17:19,73.9,3.4,0.5,410.0,4252.6,1.0,0,0.14
1249,GENSET-001,2026-08-30T20:17:19,74.5,3.29,0.0,412.2,4253.6,1.0,0,0.14
1250,GENSET-001,2026-08-30T21:17:19,74.2,3.21,0.5,413.3,4254.6,1.0,0,0.14
1251,GENSET-001,2026-08-30T22:17:19,74.9,3.4,0.5,415.6,4255.6,1.0,0,0.14
1252,GENSET-001,2026-08-30T23:17:19,75.1,3.21,0.0,412.9,4255.6,0.0,0,0.14
1253,GENSET-001,2026-08-31T00:17:19,74.0,3.32,0.6,417.9,4255.6,0.0,0,0.14
1254,GENSET-001,2026-08-31T01:17:19,75.6,2.95,0.0,415.1,4255.6,0.0,0,0.14
1255,GENSET-001,2026-08-31T02:17:19,75.5,3.02,0.8,412.1,4255.6,0.0,0,0.14
1256,GENSET-001,2026-08-31T03:17:19,74.0,3.34,0.1,415.4,4255.6,0.0,0,0.14
1257,GENSET-001,2026-08-31T04:17:19,75.6,3.21,0.0,418.5,4255.6,0.0,0,0.14
1258,GENSET-001,2026-08-31T05:17:19,75.3,3.35,0.4,416.5,4255.6,0.0,0,0.14
1259,GENSET-001,2026-08-31T06:17:19,72.2,2.99,0.6,411.4,4256.6,1.0,0,0.14
1260,GENSET-001,2026-08-31T07:17:19,75.9,3.36,0.0,415.6,4257.6,1.0,0,0.14
1261,GENSET-001,2026-08-31T08:17:19,74.1,3.14,0.5,417.8,4258.6,1.0,0,0.14
1262,GENSET-001,2026-08-31T09:17:19,75.4,3.16,0.0,415.2,4259.6,1.0,0,0.14
1263,GENSET-001,2026-08-31T10:17:19,74.3,2.96,0.1,417.4,4260.6,1.0,0,0.14
1264,GENSET-001,2026-08-31T11:17:19,74.6,3.11,0.0,411.5,4261.6,1.0,0,0.14
1265,GENSET-001,2026-08-31T12:17:19,74.4,3.14,0.0,412.8,4262.6,1.0,0,0.14
1266,GENSET-001,2026-08-31T13:17:19,72.6,3.13,0.5,413.9,4263.6,1.0,0,0.14
1267,GENSET-001,2026-08-31T14:17:19,74.5,3.16,0.5,413.8,4264.6,1.0,0,0.14
1268,GENSET-001,2026-08-31T15:17:19,75.3,3.03,0.5,413.3,4265.6,1.0,0,0.14
1269,GENSET-001,2026-08-31T16:17:19,74.9,3.07,0.2,411.8,4266.6,1.0,0,0.14
1270,GENSET-001,2026-08-31T17:17:19,75.0,3.06,0.0,411.6,4267.6,1.0,0,0.14
1271,GENSET-001,2026-08-31T18:17:19,74.8,2.9,0.4,418.6,4268.6,1.0,0,0.14
1272,GENSET-001,2026-08-31T19:17:19,74.8,3.03,0.5,412.3,4269.6,1.0,0,0.14
1273,GENSET-001,2026-08-31T20:17:19,76.2,3.0,0.0,415.4,4270.6,1.0,0,0.14
1274,GENSET-001,2026-08-31T21:17:19,75.3,3.49,0.4,414.2,4271.6,1.0,0,0.14
1275,GENSET-001,2026-08-31T22:17:19,75.7,3.22,0.5,414.5,4272.6,1.0,0,0.14
1276,GENSET-001,2026-08-31T23:17:19,75.7,3.31,0.0,416.3,4272.6,0.0,0,0.14
