energy_id,facility_id,timestamp,electricity_usage,water_usage,hvac_usage,lighting_usage,equipment_usage,other_usage,outdoor_temp_c,occupancy_pct,is_anomaly,anomaly_score
252,1,2026-08-14T11:00:00,194.45,41.8,117.46,54.52,39.85,19.96,33.7,94.9,0,0.0
253,1,2026-08-14T12:00:00,205.12,36.59,120.64,57.77,39.69,21.68,33.5,99.1,0,0.0
254,1,2026-08-14T13:00:00,185.0,45.71,112.46,62.3,39.81,17.81,33.5,98.8,0,0.0
255,1,2026-08-14T14:00:00,196.25,43.21,123.86,54.5,37.28,21.32,31.8,93.5,0,0.0
256,1,2026-08-14T15:00:00,188.25,40.98,116.16,61.16,37.06,17.51,32.5,90.8,0,0.0
257,1,2026-08-14T16:00:00,189.94,43.71,96.91,66.22,39.09,19.44,30.7,100.0,0,0.0
258,1,2026-08-14T17:00:00,199.91,38.02,93.09,62.64,36.01,22.09,29.4,100.0,0,0.0
259,1,2026-08-14T18:00:00,144.03,27.1,75.88,43.42,25.76,11.99,29.1,72.3,0,0.0
260,1,2026-08-14T19:00:00,141.6,29.54,64.37,36.82,26.57,12.95,28.4,64.0,0,0.0
261,1,2026-08-14T20:00:00,147.59,28.95,72.86,38.04,23.38,12.47,28.3,69.6,0,0.0
262,1,2026-08-14T21:00:00,45.49,9.72,20.7,13.74,7.17,4.26,26.6,16.3,0,0.0
263,1,2026-08-14T22:00:00,44.14,8.09,19.36,13.92,8.24,4.12,27.6,14.1,0,0.0
264,1,2026-08-14T23:00:00,45.74,8.87,18.92,11.39,8.54,3.76,27.2,23.2,0,0.0
265,1,2026-08-15T00:00:00,34.62,5.6,15.81,10.28,6.34,2.7,28.2,11.0,0,0.0
266,1,2026-08-15T01:00:00,34.8,7.22,14.39,9.59,5.51,2.78,27.7,12.6,0,0.0
267,1,2026-08-15T02:00:00,33.27,7.14,15.51,9.11,6.2,3.18,27.4,23.9,0,0.0
268,1,2026-08-15T03:00:00,29.39,7.21,14.07,9.35,5.54,2.86,27.9,10.8,0,0.0
269,1,2026-08-15T04:00:00,33.22,6.38,15.92,10.13,6.1,3.17,28.5,15.7,0,0.0
270,1,2026-08-15T05:00:00,37.46,6.7,16.37,8.44,5.38,2.97,30.2,21.2,0,0.0
271,1,2026-08-15T06:00:00,32.81,7.31,17.5,8.5,6.1,2.97,32.3,7.7,0,0.0
272,1,2026-08-15T07:00:00,112.65,7.31,17.06,10.78,6.82,3.32,32.1,21.1,1,0.0
273,1,2026-08-15T08:00:00,63.43,14.06,33.34,17.94,12.42,6.04,32.0,31.7,0,0.0
274,1,2026-08-15T09:00:00,69.46,14.33,33.32,20.68,11.81,6.88,32.7,18.7,0,0.0
275,1,2026-08-15T10:00:00,63.87,13.4,37.43,15.35,13.93,6.67,33.3,37.2,0,0.0
276,1,2026-08-15T11:00:00,74.32,13.59,36.55,16.37,10.74,5.94,33.5,35.1,0,0.0
277,1,2026-08-15T12:00:00,68.22,15.99,37.6,19.59,11.6,5.2,32.3,39.0,0,0.0
278,1,2026-08-15T13:00:00,66.33,13.91,35.26,16.2,10.63,5.89,33.1,31.4,0,0.0
279,1,2026-08-15T14:00:00,65.21,12.64,35.09,19.74,12.41,5.45,32.1,27.0,0,0.0
280,1,2026-08-15T15:00:00,66.45,12.33,34.8,18.8,12.23,6.67,31.3,36.9,0,0.0
281,1,2026-08-15T16:00:00,66.07,14.65,34.83,20.77,12.94,6.6,31.3,39.8,0,0.0
282,1,2026-08-15T17:00:00,73.61,14.44,28.65,20.92,12.49,5.75,30.4,37.3,0,0.0
283,1,2026-08-15T18:00:00,36.83,7.04,17.43,9.31,6.23,2.99,29.9,14.4,0,0.0
284,1,2026-08-15T19:00:00,28.42,6.98,14.58,9.49,6.43,2.99,28.5,12.7,0,0.0
285,1,2026-08-15T20:00:00,38.02,8.01,15.14,8.07,7.01,3.18,27.8,19.8,0,0.0
286,1,2026-08-15T21:00:00,33.2,7.2,15.2,8.27,6.29,2.82,29.1,5.9,0,0.0
287,1,2026-08-15T22:00:00,33.63,6.64,13.86,8.91,6.41,3.12,27.9,18.1,0,0.0
288,1,2026-08-15T23:00:00,34.69,5.77,13.45,8.49,5.66,2.89,28.4,11.4,0,0.0
289,1,2026-08-16T00:00:00,32.65,5.95,14.74,9.54,6.96,2.88,26.6,15.1,0,0.0
290,1,2026-08-16T01:00:00,33.01,6.63,18.31,8.99,6.23,3.2,26.8,10.0,0,0.0
291,1,2026-08-16T02:00:00,35.99,6.77,16.8,8.94,6.18,2.99,27.5,16.4,0,0.0
292,1,2026-08-16T03:00:00,34.73,7.18,15.16,8.67,5.36,3.26,30.3,18.1,0,0.0
293,1,2026-08-16T04:00:00,31.58,6.12,14.73,9.26,6.21,2.74,29.2,19.5,0,0.0
294,1,2026-08-16T05:00:00,29.56,6.6,16.01,8.16,6.09,3.22,31.1,17.8,0,0.0
295,1,2026-08-16T06:00:00,34.04,7.33,16.05,8.08,6.55,2.96,30.2,12.1,0,0.0
296,1,2026-08-16T07:00:00,32.07,7.42,17.6,8.86,6.58,2.94,32.9,25.4,0,0.0
297,1,2026-08-16T08:00:00,64.72,12.12,35.02,19.14,11.7,6.47,32.6,32.6,0,0.0
298,1,2026-08-16T09:00:00,70.78,14.35,33.6,19.44,13.0,5.94,32.5,26.5,0,0.0
299,1,2026-08-16T10:00:00,65.91,13.91,35.87,20.28,11.59,6.86,33.1,25.9,0,0.0
300,1,2026-08-16T11:00:00,62.19,14.37,32.11,19.24,10.67,5.97,31.8,32.0,0,0.0
301,1,2026-08-16T12:00:00,70.47,13.19,37.47,21.03,14.37,6.49,32.7,32.3,0,0.0
302,1,2026-08-16T13:00:00,75.98,14.82,35.06,18.54,12.38,5.78,32.8,36.6,0,0.0
303,1,2026-08-16T14:00:00,67.59,12.43,34.11,17.63,13.32,6.0,31.5,30.6,0,0.0
304,1,2026-08-16T15:00:00,68.06,13.48,36.82,16.02,12.05,5.49,31.5,21.9,0,0.0
305,1,2026-08-16T16:00:00,63.55,14.85,33.73,20.33,15.04,5.95,31.2,27.9,0,0.0
306,1,2026-08-16T17:00:00,60.65,13.43,33.64,17.23,12.4,6.21,32.0,31.5,0,0.0
307,1,2026-08-16T18:00:00,32.06,7.17,12.9,10.06,6.03,2.83,29.8,23.2,0,0.0
308,1,2026-08-16T19:00:00,28.9,7.65,15.14,9.59,6.24,2.88,28.6,13.5,0,0.0
309,1,2026-08-16T20:00:00,35.54,7.2,12.24,8.87,6.11,2.99,28.8,17.5,0,0.0
310,1,2026-08-16T21:00:00,36.36,6.34,15.03,9.1,6.22,3.15,28.5,17.0,0,0.0
311,1,2026-08-16T22:00:00,35.49,6.86,14.62,11.57,6.48,2.62,27.0,17.5,0,0.0
312,1,2026-08-16T23:00:00,35.94,5.41,14.97,9.39,6.66,3.3,27.5,21.8,0,0.0
313,1,2026-08-17T00:00:00,47.57,8.86,18.73,12.02,8.05,4.63,26.7,24.3,0,0.0
314,1,2026-08-17T01:00:00,44.64,9.21,20.48,11.62,8.69,4.21,27.4,25.7,0,0.0
315,1,2026-08-17T02:00:00,108.58,9.45,19.87,11.84,8.09,3.88,28.6,30.2,1,0.0
316,1,2026-08-17T03:00:00,40.59,9.37,21.14,11.64,8.54,3.6,28.0,23.5,0,0.0
317,1,2026-08-17T04:00:00,41.45,9.77,20.9,12.35,7.25,3.45,29.8,21.1,0,0.0
318,1,2026-08-17T05:00:00,47.78,8.9,21.18,12.63,7.87,4.1,29.8,16.2,0,0.0
319,1,2026-08-17T06:00:00,40.29,9.46,21.44,12.04,8.26,4.02,31.5,26.2,0,0.0
320,1,2026-08-17T07:00:00,134.53,31.23,88.97,41.94,30.21,17.18,32.2,63.9,0,0.0
321,1,2026-08-17T08:00:00,173.61,31.46,88.01,43.0,26.86,14.07,32.8,80.2,0,0.0
322,1,2026-08-17T09:00:00,202.7,35.53,106.61,39.82,30.46,16.42,34.2,80.4,0,0.0
323,1,2026-08-17T10:00:00,207.0,39.82,107.45,64.56,38.96,20.2,33.2,100.0,0,0.0
324,1,2026-08-17T11:00:00,204.68,45.43,113.69,56.4,40.85,18.61,33.6,96.5,0,0.0
325,1,2026-08-17T12:00:00,185.37,41.91,108.74,62.46,42.88,17.0,33.0,97.8,0,0.0
326,1,2026-08-17T13:00:00,210.17,40.64,93.1,55.14,35.84,17.59,32.3,87.1,0,0.0
327,1,2026-08-17T14:00:00,227.83,38.49,107.82,59.15,36.82,20.54,31.6,88.1,0,0.0
328,1,2026-08-17T15:00:00,204.64,41.52,111.08,52.86,37.09,17.64,31.4,95.1,0,0.0
329,1,2026-08-17T16:00:00,216.25,38.16,93.75,49.76,39.97,18.82,31.8,90.5,0,0.0
330,1,2026-08-17T17:00:00,209.82,41.69,96.59,65.59,37.82,17.53,31.0,97.0,0,0.0
331,1,2026-08-17T18:00:00,153.23,25.62,66.29,42.82,27.74,11.45,30.0,61.0,0,0.0
332,1,2026-08-17T19:00:00,155.39,30.35,67.98,40.44,25.93,11.81,29.0,73.8,0,0.0
333,1,2026-08-17T20:00:00,146.83,28.79,70.36,39.9,30.38,12.69,28.5,59.9,0,0.0
334,1,2026-08-17T21:00:00,40.04,8.88,21.14,12.69,8.65,3.31,27.2,16.2,0,0.0
335,1,2026-08-17T22:00:00,42.71,8.74,21.1,12.96,7.29,4.03,26.4,20.1,0,0.0
336,1,2026-08-17T23:00:00,47.43,9.99,19.62,12.46,8.24,4.36,28.7,19.2,0,0.0
337,1,2026-08-18T00:00:00,48.1,8.45,21.2,11.92,7.6,3.78,28.5,23.6,0,0.0
338,1,2026-08-18T01:00:00,44.98,8.84,19.55,14.28,7.66,3.95,27.8,17.9,0,0.0
339,1,2026-08-18T02:00:00,38.43,9.27,19.85,11.69,8.59,3.18,27.5,18.2,0,0.0
340,1,2026-08-18T03:00:00,36.38,9.87,20.0,13.23,7.01,4.41,28.1,21.4,0,0.0
341,1,2026-08-18T04:00:00,43.52,9.55,22.57,14.34,6.52,4.11,28.5,23.0,0,0.0
342,1,2026-08-18T05:00:00,44.97,8.63,21.23,11.79,8.16,3.77,30.4,17.5,0,0.0
343,1,2026-08-18T06:00:00,37.68,8.32,20.0,11.96,8.48,4.04,30.9,19.6,0,0.0
344,1,2026-08-18T07:00:00,138.39,30.15,81.74,44.68,25.29,14.5,31.5,69.5,0,0.0
345,1,2026-08-18T08:00:00,179.14,32.28,100.96,40.83,31.35,14.12,33.6,69.6,0,0.0
346,1,2026-08-18T09:00:00,177.46,37.67,85.13,45.54,29.9,17.42,32.5,74.7,0,0.0
347,1,2026-08-18T10:00:00,214.79,39.91,111.09,61.97,38.71,20.66,34.1,86.8,0,0.0
348,1,2026-08-18T11:00:00,167.88,39.78,106.41,66.29,38.4,18.72,32.5,88.2,0,0.0
349,1,2026-08-18T12:00:00,218.6,42.41,107.66,61.89,35.07,21.53,34.0,98.1,0,0.0
350,1,2026-08-18T13:00:00,219.54,41.87,119.17,53.26,36.29,19.72,34.1,92.6,0,0.0
351,1,2026-08-18T14:00:00,210.54,45.56,107.92,61.31,35.7,16.25,32.7,100.0,0,0.0
352,1,2026-08-18T15:00:00,197.7,43.44,86.95,62.88,34.2,17.38,31.6,100.0,0,0.0
353,1,2026-08-18T16:00:00,240.47,38.02,107.99,59.16,41.21,19.24,31.0,98.4,0,0.0
354,1,2026-08-18T17:00:00,220.24,41.69,86.64,58.11,42.51,18.2,30.4,95.4,0,0.0
355,1,2026-08-18T18:00:00,161.21,25.67,59.59,35.44,25.24,12.65,30.2,75.5,0,0.0
356,1,2026-08-18T19:00:00,132.82,27.08,65.83,44.0,24.03,17.02,29.4,65.9,0,0.0
357,1,2026-08-18T20:00:00,138.43,26.79,65.0,38.84,25.04,12.57,29.7,68.4,0,0.0
358,1,2026-08-18T21:00:00,46.52,9.8,22.0,11.97,8.29,4.01,27.4,21.7,0,0.0
359,1,2026-08-18T22:00:00,38.99,9.13,19.74,12.89,8.74,3.8,28.4,30.5,0,0.0
360,1,2026-08-18T23:00:00,47.24,9.95,22.71,12.34,7.44,3.82,26.3,13.4,0,0.0
361,1,2026-08-19T00:00:00,45.27,8.23,19.5,12.98,7.55,3.9,25.5,25.4,0,0.0
362,1,2026-08-19T01:00:00,38.35,8.38,23.07,11.15,8.75,4.04,27.6,23.5,0,0.0
363,1,2026-08-19T02:00:00,41.34,9.08,18.86,13.35,7.69,4.43,28.7,22.3,0,0.0
364,1,2026-08-19T03:00:00,41.63,8.2,20.07,12.87,7.67,3.45,27.8,25.3,0,0.0
365,1,2026-08-19T04:00:00,52.92,8.97,25.91,12.23,8.35,4.13,31.0,17.6,0,0.0
366,1,2026-08-19T05:00:00,45.54,9.15,21.86,12.72,7.58,4.06,30.9,13.5,0,0.0
367,1,2026-08-19T06:00:00,49.18,9.33,24.15,13.17,7.39,3.97,31.8,20.1,0,0.0
368,1,2026-08-19T07:00:00,149.8,31.41,84.21,39.74,27.58,15.82,30.5,70.2,0,0.0
369,1,2026-08-19T08:00:00,191.72,34.68,94.56,49.15,29.7,17.8,32.6,78.4,0,0.0
370,1,2026-08-19T09:00:00,180.67,43.15,81.35,52.05,37.69,13.87,31.9,80.5,0,0.0
371,1,2026-08-19T10:00:00,240.35,42.53,123.62,59.3,40.08,20.78,34.1,95.8,0,0.0
372,1,2026-08-19T11:00:00,227.42,38.01,107.87,63.66,38.57,18.6,34.2,94.1,0,0.0
373,1,2026-08-19T12:00:00,228.98,44.58,125.78,62.3,39.66,18.69,34.4,91.8,0,0.0
374,1,2026-08-19T13:00:00,206.9,39.05,120.86,62.29,34.62,16.16,32.8,100.0,0,0.0
375,1,2026-08-19T14:00:00,207.31,39.0,108.63,53.5,33.92,21.0,31.3,83.3,0,0.0
376,1,2026-08-19T15:00:00,222.37,39.13,88.61,55.82,36.68,19.02,31.3,95.8,0,0.0
377,1,2026-08-19T16:00:00,213.29,41.42,85.97,59.33,38.22,18.46,31.4,84.3,0,0.0
378,1,2026-08-19T17:00:00,194.45,36.33,100.22,60.4,40.39,19.86,29.7,91.2,0,0.0
379,1,2026-08-19T18:00:00,132.2,29.33,73.89,34.85,27.13,12.44,29.1,61.4,0,0.0
380,1,2026-08-19T19:00:00,125.47,30.21,69.69,37.2,25.44,12.07,30.3,68.2,0,0.0
381,1,2026-08-19T20:00:00,127.97,30.33,56.65,43.47,26.55,12.57,28.8,51.0,0,0.0
382,1,2026-08-19T21:00:00,42.63,9.37,17.76,12.54,7.19,4.08,27.9,13.2,0,0.0
383,1,2026-08-19T22:00:00,38.49,9.11,21.55,11.68,6.67,3.89,28.4,20.7,0,0.0
384,1,2026-08-19T23:00:00,43.54,8.49,17.22,12.15,7.93,4.63,27.2,17.2,0,0.0
385,1,2026-08-20T00:00:00,43.36,9.12,17.47,13.05,7.06,3.89,26.1,17.8,0,0.0
386,1,2026-08-20T01:00:00,37.41,8.97,23.86,12.57,7.28,3.81,28.4,20.1,0,0.0
387,1,2026-08-20T02:00:00,40.9,8.78,19.55,13.56,7.41,4.05,28.1,18.2,0,0.0
388,1,2026-08-20T03:00:00,45.58,8.86,18.42,12.41,9.05,4.32,27.7,20.6,0,0.0
389,1,2026-08-20T04:00:00,44.99,7.85,22.86,9.94,7.13,3.57,30.4,17.2,0,0.0
390,1,2026-08-20T05:00:00,44.87,10.07,22.3,10.65,7.46,3.59,29.5,15.3,0,0.0
391,1,2026-08-20T06:00:00,46.93,9.81,21.64,12.34,7.44,4.12,30.4,14.0,0,0.0
392,1,2026-08-20T07:00:00,158.16,28.92,67.04,43.71,27.89,13.98,31.4,73.3,0,0.0
393,1,2026-08-20T08:00:00,182.76,37.62,92.71,44.34,27.88,16.63,33.5,77.0,0,0.0
394,1,2026-08-20T09:00:00,169.63,35.8,84.12,51.0,25.41,18.09,32.6,80.2,0,0.0
395,1,2026-08-20T10:00:00,203.16,39.94,123.89,55.14,41.94,20.29,32.3,100.0,0,0.0
396,1,2026-08-20T11:00:00,223.83,45.04,108.57,67.66,34.37,18.59,34.1,91.5,0,0.0
397,1,2026-08-20T12:00:00,218.17,38.47,112.61,56.48,32.93,16.08,32.5,94.3,0,0.0
398,1,2026-08-20T13:00:00,204.71,47.99,103.69,57.81,39.21,17.67,32.1,84.6,0,0.0
399,1,2026-08-20T14:00:00,228.49,38.67,118.59,64.2,34.88,19.13,33.2,88.6,0,0.0
400,1,2026-08-20T15:00:00,189.12,41.27,94.03,50.03,31.91,18.78,30.1,95.4,0,0.0
401,1,2026-08-20T16:00:00,219.15,33.19,113.95,60.19,39.93,18.65,31.6,92.4,0,0.0
402,1,2026-08-20T17:00:00,220.13,44.14,99.4,57.76,33.98,18.12,31.5,89.3,0,0.0
403,1,2026-08-20T18:00:00,159.3,25.86,58.71,39.91,24.94,13.98,29.6,66.4,0,0.0
404,1,2026-08-20T19:00:00,153.09,27.67,66.02,40.07,25.94,14.4,27.5,57.7,0,0.0
405,1,2026-08-20T20:00:00,145.86,27.23,63.11,37.31,23.11,13.55,27.6,72.6,0,0.0
406,1,2026-08-20T21:00:00,47.6,8.64,23.42,13.55,7.97,4.25,27.9,21.0,0,0.0
407,1,2026-08-20T22:00:00,46.08,8.92,21.57,12.44,8.17,4.39,27.3,17.1,0,0.0
408,1,2026-08-20T23:00:00,39.12,8.91,18.92,14.06,7.76,3.9,27.4,14.1,0,0.0
409,1,2026-08-21T00:00:00,42.86,9.38,21.04,13.45,7.51,4.35,28.2,15.1,0,0.0
410,1,2026-08-21T01:00:00,46.56,8.55,18.48,11.64,7.01,3.91,27.2,18.0,0,0.0
411,1,2026-08-21T02:00:00,46.15,9.37,20.83,12.04,9.29,3.58,27.7,26.0,0,0.0
412,1,2026-08-21T03:00:00,45.77,8.14,22.64,12.58,8.1,3.63,29.1,19.7,0,0.0
413,1,2026-08-21T04:00:00,48.9,8.78,21.24,12.62,9.09,3.56,29.0,18.5,0,0.0
414,1,2026-08-21T05:00:00,48.81,10.3,20.4,10.67,8.33,4.38,30.4,14.3,0,0.0
415,1,2026-08-21T06:00:00,46.57,8.8,20.92,12.2,7.96,4.18,29.6,21.4,0,0.0
416,1,2026-08-21T07:00:00,158.71,32.28,84.78,41.51,25.83,13.55,31.6,74.5,0,0.0
417,1,2026-08-21T08:00:00,165.97,35.23,97.65,48.88,34.47,14.11,32.3,79.6,0,0.0
418,1,2026-08-21T09:00:00,196.76,39.63,89.79,58.49,28.5,16.73,32.4,80.6,0,0.0
419,1,2026-08-21T10:00:00,236.22,40.6,118.45,55.71,36.3,21.99,33.3,86.5,0,0.0
420,1,2026-08-21T11:00:00,191.09,43.53,135.16,59.57,38.56,17.63,33.9,92.8,0,0.0
421,1,2026-08-21T12:00:00,206.93,49.97,110.96,51.33,39.57,19.5,32.7,92.8,0,0.0
422,1,2026-08-21T13:00:00,230.2,42.28,123.8,63.53,37.07,19.03,33.2,79.8,0,0.0
423,1,2026-08-21T14:00:00,201.73,47.01,103.04,55.74,39.3,20.36,31.2,93.6,0,0.0
424,1,2026-08-21T15:00:00,198.24,43.02,111.92,60.21,35.3,17.74,31.4,88.5,0,0.0
425,1,2026-08-21T16:00:00,226.69,48.29,112.26,58.16,35.94,18.49,31.5,88.0,0,0.0
426,1,2026-08-21T17:00:00,224.56,44.74,97.02,63.6,33.06,18.27,30.0,95.2,0,0.0
427,1,2026-08-21T18:00:00,139.25,32.84,72.69,34.28,27.12,11.83,29.2,59.2,0,0.0
428,1,2026-08-21T19:00:00,129.03,27.64,72.03,36.38,26.17,13.79,29.9,65.9,0,0.0
429,1,2026-08-21T20:00:00,134.19,27.28,69.56,42.89,28.15,13.35,28.8,62.9,0,0.0
430,1,2026-08-21T21:00:00,43.99,8.54,20.97,12.45,9.77,3.78,27.2,12.3,0,0.0
431,1,2026-08-21T22:00:00,45.6,9.93,16.86,11.59,8.63,4.09,27.5,19.5,0,0.0
432,1,2026-08-21T23:00:00,41.45,8.86,20.04,13.87,6.87,3.45,27.2,27.2,0,0.0
433,1,2026-08-22T00:00:00,32.49,6.43,17.34,10.48,5.74,2.98,27.3,8.4,0,0.0
434,1,2026-08-22T01:00:00,31.9,6.94,12.69,8.47,6.32,3.17,26.8,14.4,0,0.0
435,1,2026-08-22T02:00:00,35.71,6.8,15.51,7.8,6.99,2.84,26.7,16.3,0,0.0
436,1,2026-08-22T03:00:00,32.8,6.02,15.74,10.14,6.29,2.82,27.9,17.3,0,0.0
437,1,2026-08-22T04:00:00,35.59,6.96,14.59,8.72,5.7,3.22,30.2,19.8,0,0.0
438,1,2026-08-22T05:00:00,35.37,6.45,16.93,9.66,6.51,2.48,30.7,22.4,0,0.0
439,1,2026-08-22T06:00:00,28.88,7.47,17.26,7.67,6.14,2.73,29.8,16.0,0,0.0
440,1,2026-08-22T07:00:00,35.67,6.3,15.03,8.67,5.59,3.18,31.7,21.6,0,0.0
441,1,2026-08-22T08:00:00,62.67,13.64,34.66,19.15,13.16,6.61,33.1,25.9,0,0.0
442,1,2026-08-22T09:00:00,59.61,12.58,39.04,17.43,12.85,6.0,33.2,27.8,0,0.0
443,1,2026-08-22T10:00:00,56.41,12.47,40.95,18.63,11.56,5.14,32.0,34.9,0,0.0
444,1,2026-08-22T11:00:00,60.71,15.08,30.59,18.89,10.98,6.77,32.8,24.8,0,0.0
445,1,2026-08-22T12:00:00,63.44,14.23,35.3,15.35,13.12,5.64,32.2,29.0,0,0.0
446,1,2026-08-22T13:00:00,133.71,14.02,33.3,18.35,11.54,6.16,34.0,25.2,1,0.0
447,1,2026-08-22T14:00:00,62.71,15.11,31.9,19.26,11.77,6.02,31.8,24.8,0,0.0
448,1,2026-08-22T15:00:00,60.08,14.43,32.24,18.21,11.69,5.78,31.8,22.2,0,0.0
449,1,2026-08-22T16:00:00,59.88,14.14,30.0,19.36,12.35,5.65,31.6,32.7,0,0.0
450,1,2026-08-22T17:00:00,63.45,13.52,34.15,21.86,12.42,6.67,28.9,39.0,0,0.0
451,1,2026-08-22T18:00:00,33.38,7.79,15.74,9.4,4.96,2.78,29.0,11.0,0,0.0
452,1,2026-08-22T19:00:00,29.54,6.89,15.76,8.34,5.7,2.76,28.3,7.5,0,0.0
453,1,2026-08-22T20:00:00,33.67,6.88,13.99,9.25,6.06,3.0,27.9,15.1,0,0.0
454,1,2026-08-22T21:00:00,40.48,6.41,14.7,9.89,5.5,2.99,29.0,13.1,0,0.0
455,1,2026-08-22T22:00:00,34.16,6.65,15.8,8.95,6.38,2.88,27.7,13.0,0,0.0
456,1,2026-08-22T23:00:00,31.52,6.95,14.38,9.49,6.36,3.41,28.0,12.1,0,0.0
457,1,2026-08-23T00:00:00,31.55,6.6,13.59,8.78,6.6,3.05,28.7,6.6,0,0.0
458,1,2026-08-23T01:00:00,32.29,6.88,14.79,9.21,6.13,2.49,28.3,3.1,0,0.0
459,1,2026-08-23T02:00:00,31.29,6.81,16.23,9.05,6.91,3.0,27.6,17.2,0,0.0
460,1,2026-08-23T03:00:00,28.65,7.66,16.08,8.95,5.38,2.93,27.8,27.0,0,0.0
461,1,2026-08-23T04:00:00,27.71,6.49,15.76,10.45,6.23,3.05,28.5,18.6,0,0.0
462,1,2026-08-23T05:00:00,31.96,6.11,17.53,8.76,5.66,3.03,29.7,8.8,0,0.0
463,1,2026-08-23T06:00:00,33.8,6.09,13.09,9.4,6.77,2.31,31.7,15.8,0,0.0
464,1,2026-08-23T07:00:00,31.92,6.16,16.88,9.18,6.17,2.73,32.1,13.5,0,0.0
465,1,2026-08-23T08:00:00,70.98,13.91,37.61,18.26,10.58,6.33,31.2,30.3,0,0.0
466,1,2026-08-23T09:00:00,63.72,14.72,34.24,20.47,12.09,5.65,32.0,26.9,0,0.0
467,1,2026-08-23T10:00:00,66.03,14.17,31.12,20.7,11.89,6.43,32.4,34.8,0,0.0
468,1,2026-08-23T11:00:00,68.4,13.91,36.03,20.18,11.61,6.26,33.1,29.3,0,0.0
469,1,2026-08-23T12:00:00,62.91,13.32,41.32,18.52,10.48,6.09,33.1,25.9,0,0.0
470,1,2026-08-23T13:00:00,63.4,12.37,33.63,18.11,12.43,5.64,31.6,26.0,0,0.0
471,1,2026-08-23T14:00:00,70.31,13.57,36.01,18.12,12.48,6.83,31.7,20.5,0,0.0
472,1,2026-08-23T15:00:00,72.56,14.78,36.39,20.9,11.12,5.22,31.8,30.6,0,0.0
473,1,2026-08-23T16:00:00,62.69,15.2,32.72,17.99,12.86,5.65,31.4,36.0,0,0.0
474,1,2026-08-23T17:00:00,61.53,14.32,31.33,19.51,11.67,5.92,28.6,37.1,0,0.0
475,1,2026-08-23T18:00:00,35.84,6.63,14.43,10.05,6.48,3.02,29.1,16.0,0,0.0
476,1,2026-08-23T19:00:00,29.15,6.97,14.88,9.01,6.11,3.45,28.3,19.0,0,0.0
477,1,2026-08-23T20:00:00,32.82,7.06,14.9,8.99,5.98,2.72,27.7,6.4,0,0.0
478,1,2026-08-23T21:00:00,34.85,6.64,14.41,9.02,6.06,2.75,27.2,6.5,0,0.0
479,1,2026-08-23T22:00:00,35.67,7.23,13.93,9.15,4.81,2.95,26.7,12.0,0,0.0
480,1,2026-08-23T23:00:00,30.85,6.39,13.52,8.95,5.74,2.83,26.1,20.1,0,0.0
481,1,2026-08-24T00:00:00,40.42,9.0,19.72,13.24,9.18,4.17,27.3,16.3,0,0.0
482,1,2026-08-24T01:00:00,44.09,9.04,21.5,12.03,8.68,3.94,27.2,23.5,0,0.0
483,1,2026-08-24T02:00:00,44.15,10.01,18.77,12.03,8.54,3.76,28.6,23.1,0,0.0
484,1,2026-08-24T03:00:00,47.67,7.98,20.44,10.23,8.34,3.89,28.4,28.0,0,0.0
485,1,2026-08-24T04:00:00,40.61,8.24,21.56,13.15,7.42,3.94,29.5,26.9,0,0.0
486,1,2026-08-24T05:00:00,44.64,9.34,20.31,12.26,8.41,3.89,30.0,12.1,0,0.0
487,1,2026-08-24T06:00:00,46.0,6.59,21.19,13.12,8.69,3.45,30.8,22.0,0,0.0
488,1,2026-08-24T07:00:00,174.78,32.73,86.75,45.47,30.27,14.76,30.7,79.0,0,0.0
489,1,2026-08-24T08:00:00,142.4,30.86,88.82,43.7,30.35,14.98,32.7,73.7,0,0.0
490,1,2026-08-24T09:00:00,181.89,33.74,97.37,49.1,31.08,15.2,31.2,86.3,0,0.0
491,1,2026-08-24T10:00:00,219.31,49.53,118.97,65.62,40.01,19.7,34.7,92.4,0,0.0
492,1,2026-08-24T11:00:00,224.42,46.87,119.57,62.19,41.92,19.44,33.8,95.1,0,0.0
493,1,2026-08-24T12:00:00,190.43,44.0,110.16,60.37,38.73,16.42,33.0,87.2,0,0.0
494,1,2026-08-24T13:00:00,208.55,41.04,106.66,53.12,38.41,19.47,33.7,100.0,0,0.0
495,1,2026-08-24T14:00:00,181.71,39.76,105.23,60.06,36.93,21.15,32.4,100.0,0,0.0
496,1,2026-08-24T15:00:00,210.65,45.66,102.07,56.01,39.09,18.87,30.6,91.0,0,0.0
497,1,2026-08-24T16:00:00,176.66,45.31,112.13,60.05,37.33,18.96,31.6,95.1,0,0.0
498,1,2026-08-24T17:00:00,196.55,40.26,114.87,59.99,38.37,18.6,29.4,87.8,0,0.0
499,1,2026-08-24T18:00:00,140.26,27.9,58.76,40.36,24.61,12.68,28.4,63.1,0,0.0
500,1,2026-08-24T19:00:00,142.38,31.83,71.81,45.07,26.71,14.1,28.1,68.8,0,0.0
501,1,2026-08-24T20:00:00,128.65,31.63,64.17,37.94,24.1,15.17,28.4,70.0,0,0.0
502,1,2026-08-24T21:00:00,47.96,9.34,22.29,13.26,8.76,4.31,27.6,18.0,0,0.0
503,1,2026-08-24T22:00:00,48.05,9.26,19.75,12.68,8.49,4.76,26.2,15.7,0,0.0
504,1,2026-08-24T23:00:00,47.24,10.01,20.52,13.53,8.01,4.23,28.0,27.5,0,0.0
